Enhanced Marble Language Dataset - Generated on 2025-05-31 01:34:31
================================================================================

Dataset Statistics:
536. "I green still bump bottom died | 5 | 6"
537. "I pink still bump right then pink move west bump top bump right then pink move north bump left then pink move south | 6"
538. "I purple move east bump right then purple move west bump top bump left bump right then purple move north | 6"
539. "I purple born | 6"
540. "I purple move south bump bottom died | 5 | 6"
541. "I lime move north bump top I pink move south bump left then lime move west bump pink marble move east | 6"
542. "I white move west then white move east bump left bump left then white move south bump right then white move east | 6"
543. "I coral born | 6"
544. "I cyan move south then cyan move west bump bottom died | 5 | 6"
545. "I cyan born | 6"
546. "I white move south bump bottom died | 5 | 6"
547. "I cyan born | 6"
548. "I cyan move east bump right then cyan move north bump bottom died | 5 | 6"
549. "I coral move east bump right then coral move south then coral move east then coral move north bump right | 6"
550. "I coral still bump top I brown move south then coral move west then coral move south then coral move west | 6"
551. "I white born | 6"
552. "I brown still bump top I purple move south bump bottom died | 5 | 6"
553. "I white move west bump left then white move south bump right then white move west then white move west | 6"
554. "I brown born | 6"
555. "I purple move north bump top I cyan move south bump cyan marble move north then purple move east bump bottom died | 5 | 6"
556. "I pink move west bump left then pink move west bump left bump left bump left bump right bump top | 6"
557. "I cyan move east then cyan move north then cyan move west then cyan move south then cyan move west | 6"
558. "I blue born | 6"
559. "I coral move west bump left bump right then coral move north bump top bump bottom died | 5 | 6"
560. "I coral born | 6"
561. "I pink still then pink move south bump top then pink move west then pink move east bump bottom died | 5 | 6"
562. "I green born | 6"
563. "I lime move south bump bottom died | 5 | 6"
564. "I yellow born | 6"
565. "I brown move south bump bottom died | 5 | 6"
566. "I yellow move north bump top I cyan move south then yellow move east then yellow move south then yellow move north | 6"
567. "I green move east bump right then green move east then green move east then green move east bump left | 6"
568. "I green move east bump right then green move south bump right then green move west then green move north | 6"
569. "I yellow move west bump left bump right then yellow move north then yellow move south then yellow move south | 6"
570. "I white move north bump top I coral move south bump right bump coral marble move west then white move north | 6"
571. "I coral move north bump top I blue move south then coral move north bump left then coral move west | 6"
572. "I white move north bump top bump top bump left then white move south then white move west then white move north | 6"
573. "I gray born | 6"
574. "I yellow still bump right bump bottom died | 5 | 6"
575. "I coral move west bump left then coral move west then coral move south then coral move east then coral move south | 6"
576. "I brown born | 6"
577. "I blue move south bump bottom died | 5 | 6"
578. "I teal born | 6"
579. "I brown move west bump left then brown move west bump bottom died | 5 | 6"
580. "I coral move east bump right then coral move south bump left bump left bump left then coral move east | 6"
581. "I green move west bump left then green move east bump left then green move east then green move north | 6"
582. "I white move north then white move south then white move south bump right bump left then white move west | 6"
583. "I cyan move east bump right then cyan move west then cyan move west then cyan move east then cyan move west | 6"
584. "I indigo born | 6"
585. "I gray move south bump bottom died | 5 | 6"
586. "I indigo move east then indigo move west then indigo move west bump top bump right then indigo move east | 6"
587. "I yellow born | 6"
588. "I white move north bump top I indigo move south then indigo move north bump bottom died | 5 | 6"
589. "I green move west bump left then green move north then green move south then green move south bump left | 6"
590. "I indigo move east bump right then indigo move south bump right then indigo move west bump right bump right | 6"
591. "I brown born | 6"
592. "I yellow still then yellow move north bump bottom died | 5 | 6"
593. "I purple born | 6"
594. "I brown still then brown move south then brown move south then brown move north bump bottom died | 5 | 6"
595. "I orange born | 6"
596. "I purple move east bump right then purple move east then purple move south then purple move north bump bottom died | 5 | 6"
597. "I coral move east bump right then coral move east then coral move east then coral move east then coral move north | 6"
598. "I cyan move east then cyan move east then cyan move west then cyan move north bump left then cyan move west | 6"
599. "I white born | 6"
600. "I indigo move south bump bottom died | 5 | 6"
601. "I teal move south then teal move east bump top then teal move north then teal move south then teal move east | 6"
602. "I coral still then coral move south bump top then coral move east then coral move north then coral move south | 6"
603. "I orange move south then orange move west then orange move west bump top bump top then orange move east | 6"
604. "I white move east bump right then white move south bump top bump top bump right then white move west | 6"
605. "I orange still bump top I white move south then orange move north bump top then orange move north then orange move west | 6"
606. "I orange move north bump top I green move south bump green marble move east then orange move east bump left | 6"
607. "I gray born | 6"
608. "I teal move south bump bottom died | 5 | 6"
609. "I gray move south then gray move north bump left bump right bump top then gray move west bump left | 6"
610. "I red born | 6"
611. "I coral still bump left then coral move west then coral move north then coral move east bump bottom died | 5 | 6"
